image_path,label,class_name,filename,extension,width,height
test/form/2505431456.tif,1,form,2505431456.tif,.tif,754,1000
test/budget/2047973534_2047973551.tif,0,budget,2047973534_2047973551.tif,.tif,843,1000
test/letter/502754730.tif,3,letter,502754730.tif,.tif,801,1000
test/letter/2071328027_8035.tif,3,letter,2071328027_8035.tif,.tif,754,1000
test/form/520917480+-7481.tif,1,form,520917480+-7481.tif,.tif,754,1000
test/letter/44007330.tif,3,letter,44007330.tif,.tif,784,1000
test/memo/93455206_5207.tif,4,memo,93455206_5207.tif,.tif,802,1000
test/form/2041238279.tif,1,form,2041238279.tif,.tif,754,1000
test/budget/2040786346.tif,0,budget,2040786346.tif,.tif,793,1000
test/budget/2040768568.tif,0,budget,2040768568.tif,.tif,779,1000
test/invoice/81617182.tif,2,invoice,81617182.tif,.tif,776,1000
test/letter/50221525-1526.tif,3,letter,50221525-1526.tif,.tif,754,1000
test/form/2044448062.tif,1,form,2044448062.tif,.tif,783,1000
test/specification/2057442113_2057442114.tif,5,specification,2057442113_2057442114.tif,.tif,788,1000
test/form/2051162955.tif,1,form,2051162955.tif,.tif,779,1000
test/invoice/2028696866.tif,2,invoice,2028696866.tif,.tif,777,1000
test/form/2040242312.tif,1,form,2040242312.tif,.tif,782,1000
test/invoice/82856126.tif,2,invoice,82856126.tif,.tif,777,1000
test/letter/504010556.tif,3,letter,504010556.tif,.tif,792,1000
test/memo/0000964316.tif,4,memo,0000964316.tif,.tif,771,1000
test/budget/tob07916.71.tif,0,budget,tob07916.71.tif,.tif,787,1000
test/form/2028379214.tif,1,form,2028379214.tif,.tif,777,1000
test/letter/2056514822_2056514824.tif,3,letter,2056514822_2056514824.tif,.tif,795,1000
test/invoice/2073683950.tif,2,invoice,2073683950.tif,.tif,754,1000
test/invoice/91659248.tif,2,invoice,91659248.tif,.tif,754,1000
test/memo/0060110562.tif,4,memo,0060110562.tif,.tif,762,1000
test/letter/01206453.tif,3,letter,01206453.tif,.tif,771,1000
test/invoice/2015003892.tif,2,invoice,2015003892.tif,.tif,777,1000
test/letter/2051813122.tif,3,letter,2051813122.tif,.tif,779,1000
test/budget/2044866288.tif,0,budget,2044866288.tif,.tif,784,1000
test/letter/506577926_506577931.tif,3,letter,506577926_506577931.tif,.tif,783,1000
test/letter/518075862.tif,3,letter,518075862.tif,.tif,777,1000
test/specification/2069730017.tif,5,specification,2069730017.tif,.tif,754,1000
test/letter/512954661_512954662.tif,3,letter,512954661_512954662.tif,.tif,782,1000
test/letter/518075304+-5304.tif,3,letter,518075304+-5304.tif,.tif,754,1000
test/specification/500975950+-5950.tif,5,specification,500975950+-5950.tif,.tif,754,1000
test/letter/504923957.tif,3,letter,504923957.tif,.tif,789,1000
test/memo/0001179309.tif,4,memo,0001179309.tif,.tif,762,1000
test/specification/2057483984_2057483988.tif,5,specification,2057483984_2057483988.tif,.tif,787,1000
test/letter/2071356736.tif,3,letter,2071356736.tif,.tif,754,1000
test/budget/2043342268.tif,0,budget,2043342268.tif,.tif,835,1000
test/memo/2024948739.tif,4,memo,2024948739.tif,.tif,777,1000
test/invoice/96424045.tif,2,invoice,96424045.tif,.tif,754,1000
test/budget/0000278514.tif,0,budget,0000278514.tif,.tif,762,1000
test/invoice/2029370277.tif,2,invoice,2029370277.tif,.tif,776,1000
test/letter/527908052+-8053.tif,3,letter,527908052+-8053.tif,.tif,754,1000
test/form/2505132245_2246.tif,1,form,2505132245_2246.tif,.tif,754,1000
test/memo/83422393_2405.tif,4,memo,83422393_2405.tif,.tif,754,1000
test/specification/2075387175.tif,5,specification,2075387175.tif,.tif,754,1000
test/invoice/0011929916.tif,2,invoice,0011929916.tif,.tif,762,1000
test/specification/2069714809.tif,5,specification,2069714809.tif,.tif,754,1000
test/specification/2069726463.tif,5,specification,2069726463.tif,.tif,754,1000
test/specification/2057474810_2057474811.tif,5,specification,2057474810_2057474811.tif,.tif,786,1000
test/invoice/ti15358065_8067.tif,2,invoice,ti15358065_8067.tif,.tif,754,1000
test/form/2071670944.tif,1,form,2071670944.tif,.tif,754,1000
test/specification/504453707+-3707.tif,5,specification,504453707+-3707.tif,.tif,754,1000
test/specification/2031301378.tif,5,specification,2031301378.tif,.tif,778,1000
test/specification/2031297556.tif,5,specification,2031297556.tif,.tif,767,1000
test/form/1003538570_1003538602.tif,1,form,1003538570_1003538602.tif,.tif,777,1000
test/specification/2031294661.tif,5,specification,2031294661.tif,.tif,778,1000
test/specification/2057440554.tif,5,specification,2057440554.tif,.tif,789,1000
test/specification/2055088655_2055088658.tif,5,specification,2055088655_2055088658.tif,.tif,850,1000
test/specification/2057405864_2057405865.tif,5,specification,2057405864_2057405865.tif,.tif,781,1000
test/memo/1003396769.tif,4,memo,1003396769.tif,.tif,777,1000
test/budget/2041719156_2041719164.tif,0,budget,2041719156_2041719164.tif,.tif,766,1000
test/letter/842814.tif,3,letter,842814.tif,.tif,773,1000
test/budget/tim01314.86.tif,0,budget,tim01314.86.tif,.tif,795,1000
test/budget/93507970.tif,0,budget,93507970.tif,.tif,754,1000
test/memo/1000750356.tif,4,memo,1000750356.tif,.tif,777,1000
test/memo/82776573_6576.tif,4,memo,82776573_6576.tif,.tif,754,1000
test/specification/0001441701.tif,5,specification,0001441701.tif,.tif,762,1000
test/memo/0060123835.tif,4,memo,0060123835.tif,.tif,762,1000
test/form/1000251976.tif,1,form,1000251976.tif,.tif,777,1000
test/invoice/2084020004.tif,2,invoice,2084020004.tif,.tif,754,1000
test/specification/2057673941.tif,5,specification,2057673941.tif,.tif,787,1000
test/memo/2051066670.tif,4,memo,2051066670.tif,.tif,775,1000
test/invoice/2028724139.tif,2,invoice,2028724139.tif,.tif,777,1000
test/specification/2057678001.tif,5,specification,2057678001.tif,.tif,786,1000
test/invoice/81440857.tif,2,invoice,81440857.tif,.tif,780,1000
test/memo/0000326334.tif,4,memo,0000326334.tif,.tif,762,1000
test/form/2026000947.tif,1,form,2026000947.tif,.tif,777,1000
test/budget/2040700797.tif,0,budget,2040700797.tif,.tif,768,1000
test/budget/2040786235.tif,0,budget,2040786235.tif,.tif,790,1000
test/specification/2057443691_2057443693.tif,5,specification,2057443691_2057443693.tif,.tif,873,1000
test/specification/504524997.tif,5,specification,504524997.tif,.tif,777,1000
test/memo/0000039302.tif,4,memo,0000039302.tif,.tif,762,1000
test/specification/2031315996.tif,5,specification,2031315996.tif,.tif,770,1000
test/invoice/2028683368.tif,2,invoice,2028683368.tif,.tif,777,1000
test/specification/2057486415_2057486416.tif,5,specification,2057486415_2057486416.tif,.tif,779,1000
test/letter/13153788.tif,3,letter,13153788.tif,.tif,762,1000
test/budget/2073237350_7369.tif,0,budget,2073237350_7369.tif,.tif,754,1000
test/memo/0060167877.tif,4,memo,0060167877.tif,.tif,762,1000
test/memo/2074195324_5326.tif,4,memo,2074195324_5326.tif,.tif,754,1000
test/budget/tim00410.16.tif,0,budget,tim00410.16.tif,.tif,766,1000
test/invoice/95602764.tif,2,invoice,95602764.tif,.tif,754,1000
test/letter/92324150.tif,3,letter,92324150.tif,.tif,754,1000
test/invoice/502197662.tif,2,invoice,502197662.tif,.tif,778,1000
test/memo/0000080997.tif,4,memo,0000080997.tif,.tif,762,1000
test/form/87459611.tif,1,form,87459611.tif,.tif,802,1000
test/budget/2045814238.tif,0,budget,2045814238.tif,.tif,754,1000
test/form/0011571689.tif,1,form,0011571689.tif,.tif,771,1000
test/form/88025635.tif,1,form,88025635.tif,.tif,782,1000
test/specification/506462621.tif,5,specification,506462621.tif,.tif,779,1000
test/budget/ton03005.43.tif,0,budget,ton03005.43.tif,.tif,788,1000
test/letter/1000215379.tif,3,letter,1000215379.tif,.tif,777,1000
test/invoice/2040959111.tif,2,invoice,2040959111.tif,.tif,754,1000
test/budget/tim01175.96_tim01175.97.tif,0,budget,tim01175.96_tim01175.97.tif,.tif,777,1000
test/invoice/0001233558.tif,2,invoice,0001233558.tif,.tif,762,1000
test/form/2070691356.tif,1,form,2070691356.tif,.tif,754,1000
test/memo/2056276656.tif,4,memo,2056276656.tif,.tif,791,1000
test/memo/1003716421_1003716422.tif,4,memo,1003716421_1003716422.tif,.tif,777,1000
test/invoice/2028729388.tif,2,invoice,2028729388.tif,.tif,777,1000
test/specification/0012190105.tif,5,specification,0012190105.tif,.tif,762,1000
test/letter/60019968.tif,3,letter,60019968.tif,.tif,804,1000
test/invoice/86453264.tif,2,invoice,86453264.tif,.tif,754,1000
test/memo/1001509282.tif,4,memo,1001509282.tif,.tif,777,1000
test/specification/2057439843_2057439844.tif,5,specification,2057439843_2057439844.tif,.tif,796,1000
test/budget/2029120153_0154.tif,0,budget,2029120153_0154.tif,.tif,754,1000
test/budget/91082939_91083009.tif,0,budget,91082939_91083009.tif,.tif,770,1000
test/specification/2057444403_2057444407.tif,5,specification,2057444403_2057444407.tif,.tif,872,1000
test/budget/96443594.tif,0,budget,96443594.tif,.tif,754,1000
test/letter/2022811003.tif,3,letter,2022811003.tif,.tif,777,1000
test/letter/2022240888.tif,3,letter,2022240888.tif,.tif,775,1000
test/memo/0011837084.tif,4,memo,0011837084.tif,.tif,762,1000
test/memo/0071026783.tif,4,memo,0071026783.tif,.tif,762,1000
test/budget/tob19007.79.tif,0,budget,tob19007.79.tif,.tif,768,1000
test/specification/2031321216.tif,5,specification,2031321216.tif,.tif,777,1000
test/form/2029085392.tif,1,form,2029085392.tif,.tif,754,1000
test/memo/2061665206.tif,4,memo,2061665206.tif,.tif,776,1000
test/memo/10009163.tif,4,memo,10009163.tif,.tif,772,1000
test/budget/82864961_4963.tif,0,budget,82864961_4963.tif,.tif,754,1000
test/specification/2057424696_2057424697.tif,5,specification,2057424696_2057424697.tif,.tif,789,1000
test/specification/2031322000.tif,5,specification,2031322000.tif,.tif,777,1000
test/memo/0060278359.tif,4,memo,0060278359.tif,.tif,762,1000
test/specification/2057486202_2057486203.tif,5,specification,2057486202_2057486203.tif,.tif,778,1000
test/specification/2051530499_2051530501.tif,5,specification,2051530499_2051530501.tif,.tif,830,1000
test/form/91283582.tif,1,form,91283582.tif,.tif,796,1000
test/memo/1003406994_1003406995.tif,4,memo,1003406994_1003406995.tif,.tif,777,1000
test/form/2086081158.tif,1,form,2086081158.tif,.tif,754,1000
test/budget/2040768279.tif,0,budget,2040768279.tif,.tif,765,1000
test/invoice/515215226.tif,2,invoice,515215226.tif,.tif,771,1000
test/invoice/0000542607.tif,2,invoice,0000542607.tif,.tif,762,1000
test/form/2025478980.tif,1,form,2025478980.tif,.tif,782,1000
test/budget/2063178255_8257.tif,0,budget,2063178255_8257.tif,.tif,754,1000
test/form/2023295746.tif,1,form,2023295746.tif,.tif,777,1000
test/specification/2069713758.tif,5,specification,2069713758.tif,.tif,754,1000
test/invoice/2045400256.tif,2,invoice,2045400256.tif,.tif,770,1000
test/form/2022836238.tif,1,form,2022836238.tif,.tif,777,1000
test/memo/1000049906_1000049907.tif,4,memo,1000049906_1000049907.tif,.tif,777,1000
test/form/01074025.tif,1,form,01074025.tif,.tif,776,1000
test/budget/2040788697_2040788903.tif,0,budget,2040788697_2040788903.tif,.tif,807,1000
test/memo/0000546155.tif,4,memo,0000546155.tif,.tif,762,1000
test/memo/2500122829.tif,4,memo,2500122829.tif,.tif,799,1000
test/form/2063152930.tif,1,form,2063152930.tif,.tif,754,1000
test/letter/506587068+-7068.tif,3,letter,506587068+-7068.tif,.tif,754,1000
test/invoice/1000047656.tif,2,invoice,1000047656.tif,.tif,777,1000
test/budget/ti14811828.tif,0,budget,ti14811828.tif,.tif,754,1000
test/specification/504928518_504928521.tif,5,specification,504928518_504928521.tif,.tif,774,1000
test/letter/50119231-9231.tif,3,letter,50119231-9231.tif,.tif,754,1000
test/form/2054921449.tif,1,form,2054921449.tif,.tif,851,1000
test/budget/0000121599.tif,0,budget,0000121599.tif,.tif,762,1000
test/form/2505123021.tif,1,form,2505123021.tif,.tif,754,1000
test/invoice/2028705229_2028705230.tif,2,invoice,2028705229_2028705230.tif,.tif,777,1000
test/memo/1005035773.tif,4,memo,1005035773.tif,.tif,777,1000
test/memo/0060137051.tif,4,memo,0060137051.tif,.tif,762,1000
test/letter/523213589+-3594.tif,3,letter,523213589+-3594.tif,.tif,754,1000
test/memo/2044115587_2044115589.tif,4,memo,2044115587_2044115589.tif,.tif,865,1000
test/form/2051927118.tif,1,form,2051927118.tif,.tif,832,1000
test/memo/83926214.tif,4,memo,83926214.tif,.tif,754,1000
test/form/512016042+-6043.tif,1,form,512016042+-6043.tif,.tif,754,1000
test/letter/0060359182.tif,3,letter,0060359182.tif,.tif,762,1000
test/memo/0001250818.tif,4,memo,0001250818.tif,.tif,762,1000
test/specification/2057669539.tif,5,specification,2057669539.tif,.tif,794,1000
test/form/500079115.tif,1,form,500079115.tif,.tif,771,1000
test/specification/2031315222.tif,5,specification,2031315222.tif,.tif,771,1000
test/form/2030655107.tif,1,form,2030655107.tif,.tif,777,1000
test/memo/1000322531.tif,4,memo,1000322531.tif,.tif,777,1000
test/letter/530016601+-6607.tif,3,letter,530016601+-6607.tif,.tif,754,1000
test/invoice/92899145.tif,2,invoice,92899145.tif,.tif,802,1000
test/letter/509101043.tif,3,letter,509101043.tif,.tif,784,1000
test/memo/0001165968.tif,4,memo,0001165968.tif,.tif,762,1000
test/specification/0011859978.tif,5,specification,0011859978.tif,.tif,762,1000
test/budget/87717640.tif,0,budget,87717640.tif,.tif,776,1000
test/memo/0000378223.tif,4,memo,0000378223.tif,.tif,762,1000
test/specification/2053453364.tif,5,specification,2053453364.tif,.tif,797,1000
test/invoice/2063650302.tif,2,invoice,2063650302.tif,.tif,775,1000
test/letter/0060316917.tif,3,letter,0060316917.tif,.tif,762,1000
test/memo/0060104845.tif,4,memo,0060104845.tif,.tif,762,1000
test/invoice/2041158054.tif,2,invoice,2041158054.tif,.tif,754,1000
test/invoice/80211497.tif,2,invoice,80211497.tif,.tif,770,1000
test/letter/518461694+-1694.tif,3,letter,518461694+-1694.tif,.tif,754,1000
test/specification/2031299295.tif,5,specification,2031299295.tif,.tif,773,1000
test/specification/2069713895.tif,5,specification,2069713895.tif,.tif,754,1000
test/budget/2045468142.tif,0,budget,2045468142.tif,.tif,799,1000
test/form/87147802.tif,1,form,87147802.tif,.tif,772,1000
test/form/2073085423.tif,1,form,2073085423.tif,.tif,754,1000
test/letter/598678.tif,3,letter,598678.tif,.tif,773,1000
test/memo/tob03003.63.tif,4,memo,tob03003.63.tif,.tif,786,1000
test/form/2051411734.tif,1,form,2051411734.tif,.tif,826,1000
test/memo/2022256565.tif,4,memo,2022256565.tif,.tif,765,1000
test/memo/2081388871.tif,4,memo,2081388871.tif,.tif,754,1000
test/form/522922424+-2468.tif,1,form,522922424+-2468.tif,.tif,754,1000
test/letter/0060334469.tif,3,letter,0060334469.tif,.tif,762,1000
test/memo/50176113-6113.tif,4,memo,50176113-6113.tif,.tif,754,1000
test/memo/0001235477.tif,4,memo,0001235477.tif,.tif,762,1000
test/specification/504567646+-7646.tif,5,specification,504567646+-7646.tif,.tif,754,1000
test/letter/2028604596.tif,3,letter,2028604596.tif,.tif,754,1000
test/invoice/507912556+-2559.tif,2,invoice,507912556+-2559.tif,.tif,754,1000
test/memo/0001487522.tif,4,memo,0001487522.tif,.tif,762,1000
test/form/1001853567_1001853568.tif,1,form,1001853567_1001853568.tif,.tif,777,1000
test/budget/96653158_3159.tif,0,budget,96653158_3159.tif,.tif,754,1000
test/specification/2057960699_2057960701.tif,5,specification,2057960699_2057960701.tif,.tif,845,1000
test/letter/500338059+-8059.tif,3,letter,500338059+-8059.tif,.tif,754,1000
test/form/0011973993.tif,1,form,0011973993.tif,.tif,762,1000
test/memo/901169.tif,4,memo,901169.tif,.tif,762,1000
test/letter/2501195426.tif,3,letter,2501195426.tif,.tif,715,1000
test/form/2029158742.tif,1,form,2029158742.tif,.tif,777,1000
test/letter/501843178.tif,3,letter,501843178.tif,.tif,784,1000
test/budget/44007068.tif,0,budget,44007068.tif,.tif,782,1000
test/letter/506228604.tif,3,letter,506228604.tif,.tif,788,1000
test/invoice/2070424246.tif,2,invoice,2070424246.tif,.tif,754,1000
test/memo/2054534331.tif,4,memo,2054534331.tif,.tif,777,1000
test/specification/2051530995_2051530998.tif,5,specification,2051530995_2051530998.tif,.tif,830,1000
test/form/514006166.tif,1,form,514006166.tif,.tif,794,1000
test/specification/2057469028_2057469030.tif,5,specification,2057469028_2057469030.tif,.tif,791,1000
test/invoice/00920873_00920875.tif,2,invoice,00920873_00920875.tif,.tif,763,1000
test/specification/2057438589_2057438590.tif,5,specification,2057438589_2057438590.tif,.tif,799,1000
test/memo/2078108543.tif,4,memo,2078108543.tif,.tif,754,1000
test/form/92206442.tif,1,form,92206442.tif,.tif,802,1000
test/specification/2069724081.tif,5,specification,2069724081.tif,.tif,754,1000
test/budget/2030879414_2030879418.tif,0,budget,2030879414_2030879418.tif,.tif,765,1000
test/budget/2040956835.tif,0,budget,2040956835.tif,.tif,777,1000
test/letter/0012744352.tif,3,letter,0012744352.tif,.tif,762,1000
test/budget/ti31149074.tif,0,budget,ti31149074.tif,.tif,754,1000
test/letter/522673631+-3631.tif,3,letter,522673631+-3631.tif,.tif,754,1000
test/letter/2024483728_2024483729.tif,3,letter,2024483728_2024483729.tif,.tif,777,1000
test/memo/88662550.tif,4,memo,88662550.tif,.tif,761,1000
test/budget/2040964994.tif,0,budget,2040964994.tif,.tif,807,1000
test/budget/tnwl0024803.tif,0,budget,tnwl0024803.tif,.tif,754,1000
test/specification/2069718208.tif,5,specification,2069718208.tif,.tif,754,1000
test/invoice/ti16310528.tif,2,invoice,ti16310528.tif,.tif,754,1000
test/invoice/92225417.tif,2,invoice,92225417.tif,.tif,754,1000
test/letter/667503.tif,3,letter,667503.tif,.tif,762,1000
test/specification/505441252.tif,5,specification,505441252.tif,.tif,791,1000
test/invoice/88131766.tif,2,invoice,88131766.tif,.tif,769,1000
test/letter/tob09123.71.tif,3,letter,tob09123.71.tif,.tif,781,1000
test/letter/0013122236.tif,3,letter,0013122236.tif,.tif,762,1000
test/invoice/81440439.tif,2,invoice,81440439.tif,.tif,781,1000
test/budget/2045467735.tif,0,budget,2045467735.tif,.tif,796,1000
test/specification/2057445342_2057445343.tif,5,specification,2057445342_2057445343.tif,.tif,871,1000
test/form/0060024708.tif,1,form,0060024708.tif,.tif,762,1000
test/letter/514936913.tif,3,letter,514936913.tif,.tif,771,1000
test/specification/2031308388.tif,5,specification,2031308388.tif,.tif,778,1000
test/budget/0000257184.tif,0,budget,0000257184.tif,.tif,767,1000
test/letter/2041000533_2041000534.tif,3,letter,2041000533_2041000534.tif,.tif,850,1000
test/form/2072773265.tif,1,form,2072773265.tif,.tif,754,1000
test/invoice/91515179.tif,2,invoice,91515179.tif,.tif,786,1000
test/letter/2084082711.tif,3,letter,2084082711.tif,.tif,754,1000
test/letter/500815144.tif,3,letter,500815144.tif,.tif,779,1000
test/invoice/50063590.tif,2,invoice,50063590.tif,.tif,738,1000
test/memo/0060196539.tif,4,memo,0060196539.tif,.tif,762,1000
test/specification/2057673598.tif,5,specification,2057673598.tif,.tif,785,1000
test/budget/86652185.tif,0,budget,86652185.tif,.tif,754,1000
test/budget/timo0003423.tif,0,budget,timo0003423.tif,.tif,754,1000
test/memo/0001162680.tif,4,memo,0001162680.tif,.tif,762,1000
test/specification/2069730351.tif,5,specification,2069730351.tif,.tif,754,1000
test/letter/503811010.tif,3,letter,503811010.tif,.tif,771,1000
test/invoice/0001179015.tif,2,invoice,0001179015.tif,.tif,762,1000
test/letter/1000216736_1000216737.tif,3,letter,1000216736_1000216737.tif,.tif,777,1000
test/invoice/2063116860.tif,2,invoice,2063116860.tif,.tif,773,1000
test/budget/tnwl0044516_4517.tif,0,budget,tnwl0044516_4517.tif,.tif,754,1000
test/specification/2057423620_2057423624.tif,5,specification,2057423620_2057423624.tif,.tif,795,1000
test/memo/96087771_7774.tif,4,memo,96087771_7774.tif,.tif,754,1000
test/form/2071557505_7506.tif,1,form,2071557505_7506.tif,.tif,754,1000
test/invoice/2028714834.tif,2,invoice,2028714834.tif,.tif,777,1000
test/memo/0060244771.tif,4,memo,0060244771.tif,.tif,762,1000
test/budget/2049424638.tif,0,budget,2049424638.tif,.tif,848,1000
test/memo/2022229611_2022229613.tif,4,memo,2022229611_2022229613.tif,.tif,777,1000
test/letter/71954264.tif,3,letter,71954264.tif,.tif,762,1000
test/budget/89259614.tif,0,budget,89259614.tif,.tif,754,1000
test/form/2043706259.tif,1,form,2043706259.tif,.tif,811,1000
test/letter/70013243-3243.tif,3,letter,70013243-3243.tif,.tif,754,1000
test/form/2083204448.tif,1,form,2083204448.tif,.tif,754,1000
test/specification/2020002945.tif,5,specification,2020002945.tif,.tif,777,1000
test/budget/2041373651.tif,0,budget,2041373651.tif,.tif,791,1000
test/form/502396535+-6537.tif,1,form,502396535+-6537.tif,.tif,754,1000
test/memo/0060164471.tif,4,memo,0060164471.tif,.tif,762,1000
test/form/2062490790.tif,1,form,2062490790.tif,.tif,788,1000
test/memo/2063073468_2063073469.tif,4,memo,2063073468_2063073469.tif,.tif,786,1000
test/form/2029196414.tif,1,form,2029196414.tif,.tif,777,1000
test/invoice/0060284244.tif,2,invoice,0060284244.tif,.tif,762,1000
test/budget/2020281239_2020281242.tif,0,budget,2020281239_2020281242.tif,.tif,777,1000
test/memo/1000262703.tif,4,memo,1000262703.tif,.tif,777,1000
test/invoice/2028740044_2028740045.tif,2,invoice,2028740044_2028740045.tif,.tif,777,1000
test/letter/504633536_504633537.tif,3,letter,504633536_504633537.tif,.tif,804,1000
test/letter/1005040497.tif,3,letter,1005040497.tif,.tif,777,1000
test/memo/1001880096.tif,4,memo,1001880096.tif,.tif,777,1000
test/budget/tnwl0009800_9801.tif,0,budget,tnwl0009800_9801.tif,.tif,754,1000
test/specification/504525575.tif,5,specification,504525575.tif,.tif,777,1000
test/memo/71213540.tif,4,memo,71213540.tif,.tif,762,1000
test/budget/2040787002.tif,0,budget,2040787002.tif,.tif,787,1000
test/memo/0060368680.tif,4,memo,0060368680.tif,.tif,762,1000
test/letter/11246866_11246874.tif,3,letter,11246866_11246874.tif,.tif,752,1000
test/memo/2078795419.tif,4,memo,2078795419.tif,.tif,754,1000
test/form/2044404969.tif,1,form,2044404969.tif,.tif,754,1000
test/budget/tob07907.71.tif,0,budget,tob07907.71.tif,.tif,787,1000
test/invoice/2084061355.tif,2,invoice,2084061355.tif,.tif,754,1000
test/budget/94005437_94005447.tif,0,budget,94005437_94005447.tif,.tif,777,1000
test/form/516483591+-3630.tif,1,form,516483591+-3630.tif,.tif,754,1000
test/letter/509618465.tif,3,letter,509618465.tif,.tif,781,1000
test/letter/518079346.tif,3,letter,518079346.tif,.tif,808,1000
test/budget/0000447575.tif,0,budget,0000447575.tif,.tif,762,1000
test/memo/0000066578.tif,4,memo,0000066578.tif,.tif,769,1000
test/memo/2076884069.tif,4,memo,2076884069.tif,.tif,754,1000
test/memo/tob15621.77.tif,4,memo,tob15621.77.tif,.tif,760,1000
test/budget/24012127.tif,0,budget,24012127.tif,.tif,782,1000
test/letter/500594048.tif,3,letter,500594048.tif,.tif,789,1000
test/memo/86216716_6722.tif,4,memo,86216716_6722.tif,.tif,754,1000
test/letter/518284028+-4032.tif,3,letter,518284028+-4032.tif,.tif,754,1000
test/letter/0060042330.tif,3,letter,0060042330.tif,.tif,762,1000
test/invoice/2085530030.tif,2,invoice,2085530030.tif,.tif,754,1000
test/letter/517295939+-5939.tif,3,letter,517295939+-5939.tif,.tif,754,1000
test/invoice/92234361.tif,2,invoice,92234361.tif,.tif,777,1000
test/memo/0012180031.tif,4,memo,0012180031.tif,.tif,762,1000
test/specification/2060911760_1763.tif,5,specification,2060911760_1763.tif,.tif,754,1000
test/letter/518425415+-5415.tif,3,letter,518425415+-5415.tif,.tif,754,1000
test/specification/0012944041.tif,5,specification,0012944041.tif,.tif,762,1000
test/form/509478908.tif,1,form,509478908.tif,.tif,780,1000
test/specification/2031305396.tif,5,specification,2031305396.tif,.tif,778,1000
test/letter/2080152447.tif,3,letter,2080152447.tif,.tif,754,1000
test/specification/2031301821.tif,5,specification,2031301821.tif,.tif,778,1000
test/invoice/520869145+-9145.tif,2,invoice,520869145+-9145.tif,.tif,754,1000
test/memo/0060033549.tif,4,memo,0060033549.tif,.tif,762,1000
test/letter/2040762917.tif,3,letter,2040762917.tif,.tif,777,1000
test/form/512563467_512563469.tif,1,form,512563467_512563469.tif,.tif,771,1000
test/letter/tob10413.12_tob10413.14.tif,3,letter,tob10413.12_tob10413.14.tif,.tif,775,1000
test/invoice/2024525688.tif,2,invoice,2024525688.tif,.tif,777,1000
test/specification/2069736176.tif,5,specification,2069736176.tif,.tif,754,1000
test/form/2041796018.tif,1,form,2041796018.tif,.tif,846,1000
test/letter/525275823+-5827.tif,3,letter,525275823+-5827.tif,.tif,754,1000
test/form/2029198621.tif,1,form,2029198621.tif,.tif,778,1000
test/form/2065163376.tif,1,form,2065163376.tif,.tif,754,1000
test/invoice/2028691757.tif,2,invoice,2028691757.tif,.tif,777,1000
test/invoice/0071033225.tif,2,invoice,0071033225.tif,.tif,762,1000
test/form/515841963+-1969.tif,1,form,515841963+-1969.tif,.tif,754,1000
test/specification/2031320450.tif,5,specification,2031320450.tif,.tif,778,1000
test/memo/12812969.tif,4,memo,12812969.tif,.tif,762,1000
test/form/71421392.tif,1,form,71421392.tif,.tif,762,1000
test/specification/2069719723.tif,5,specification,2069719723.tif,.tif,754,1000
test/budget/2040769786.tif,0,budget,2040769786.tif,.tif,783,1000
test/specification/512822167+-2168.tif,5,specification,512822167+-2168.tif,.tif,754,1000
test/specification/2057999429.tif,5,specification,2057999429.tif,.tif,848,1000
test/memo/1003202007.tif,4,memo,1003202007.tif,.tif,777,1000
test/memo/2063352684.tif,4,memo,2063352684.tif,.tif,754,1000
test/form/2044302578.tif,1,form,2044302578.tif,.tif,843,1000
test/memo/0000044406.tif,4,memo,0000044406.tif,.tif,762,1000
test/letter/11318938.tif,3,letter,11318938.tif,.tif,782,1000
test/form/2028748133.tif,1,form,2028748133.tif,.tif,777,1000
test/form/2029234903.tif,1,form,2029234903.tif,.tif,779,1000
test/form/2030015995.tif,1,form,2030015995.tif,.tif,777,1000
test/memo/2065332586.tif,4,memo,2065332586.tif,.tif,754,1000
test/memo/2030044802_2030044803.tif,4,memo,2030044802_2030044803.tif,.tif,779,1000
test/memo/91322936_2945.tif,4,memo,91322936_2945.tif,.tif,754,1000
test/specification/508470025.tif,5,specification,508470025.tif,.tif,785,1000
test/letter/10284044.tif,3,letter,10284044.tif,.tif,772,1000
test/memo/0000249848.tif,4,memo,0000249848.tif,.tif,762,1000
test/memo/94244647.tif,4,memo,94244647.tif,.tif,767,1000
test/specification/2057475566_2057475567.tif,5,specification,2057475566_2057475567.tif,.tif,787,1000
test/budget/0000280876.tif,0,budget,0000280876.tif,.tif,762,1000
test/invoice/2024525521.tif,2,invoice,2024525521.tif,.tif,777,1000
test/invoice/88132098.tif,2,invoice,88132098.tif,.tif,770,1000
test/letter/519499949+-9949.tif,3,letter,519499949+-9949.tif,.tif,754,1000
test/invoice/2028704073.tif,2,invoice,2028704073.tif,.tif,777,1000
test/form/0060033127.tif,1,form,0060033127.tif,.tif,762,1000
test/budget/2041380575_2041380576.tif,0,budget,2041380575_2041380576.tif,.tif,780,1000
test/form/0001215128.tif,1,form,0001215128.tif,.tif,762,1000
test/memo/2081149382.tif,4,memo,2081149382.tif,.tif,754,1000
test/form/2030116081.tif,1,form,2030116081.tif,.tif,777,1000
test/letter/2063168219.tif,3,letter,2063168219.tif,.tif,754,1000
test/memo/0001213888.tif,4,memo,0001213888.tif,.tif,762,1000
